include
all
exclude
********* CUBIC FUNCTIONS ***********
Solutions: 0.931804
Solutions: 0.114392
Solutions: 0.222366
Solutions: 0.324201
Solutions: 0.420291
Solutions: 0.511073
Solutions: 0.596992
Solutions: 0.678474
Solutions: 0.755913
Solutions: 0.829670
Solutions: 0.900069
Solutions: 0.108360
Solutions: 0.211257
Solutions: 0.308861
Solutions: 0.401443
Solutions: 0.489328
Solutions: 0.572854
Solutions: 0.652359
Solutions: 0.728163
Solutions: 0.800566
Solutions: 0.869844
Solutions: 0.102918
Solutions: 0.201151
Solutions: 0.294797
Solutions: 0.384041
Solutions: 0.469118
Solutions: 0.550288
Solutions: 0.627815
Solutions: 0.701960
Solutions: 0.772969
Solutions: 0.841074
Solutions: 0.097986
Solutions: 0.191926
Solutions: 0.281870
Solutions: 0.367942
Solutions: 0.450312
Solutions: 0.529176
Solutions: 0.604741
Solutions: 0.677217
Solutions: 0.746806
Solutions: 0.813702
Solutions: 0.093495
Solutions: 0.183476
Solutions: 0.269959
Solutions: 0.353024
Solutions: 0.432792
Solutions: 0.509411
Solutions: 0.583041
Solutions: 0.653850
Solutions: 0.722004
Solutions: 0.787665
Solutions: 0.089391
Solutions: 0.175711
Solutions: 0.258956
Solutions: 0.339173
Solutions: 0.416447
Solutions: 0.490888
Solutions: 0.562620
Solutions: 0.631777
Solutions: 0.698493
Solutions: 0.762903
Solutions: 0.085627
Solutions: 0.168556
Solutions: 0.248768
Solutions: 0.326290
Solutions: 0.401178
Solutions: 0.473513
Solutions: 0.543391
Solutions: 0.610918
Solutions: 0.676201
Solutions: 0.739353
Solutions: 0.082162
Solutions: 0.161942
Solutions: 0.239313
Solutions: 0.314284
Solutions: 0.386893
Solutions: 0.457198
Solutions: 0.525271
Solutions: 0.591195
Solutions: 0.655059
Solutions: 0.716952
Solutions: 0.078963
Solutions: 0.155813
Solutions: 0.230518
Solutions: 0.303076
Solutions: 0.373510
Solutions: 0.441860
Solutions: 0.508181
Solutions: 0.572538
Solutions: 0.635000
Solutions: 0.695642
Solutions: 0.076001
Solutions: 0.150119
Solutions: 0.222320
Solutions: 0.292594
Solutions: 0.360954
Solutions: 0.427425
Solutions: 0.492049
Solutions: 0.554876
Solutions: 0.615960
Solutions: 0.675363
Solutions: 0.073250
Solutions: 0.144816
Solutions: 0.214663
Solutions: 0.282775
Solutions: 0.349157
Solutions: 0.413825
Solutions: 0.476808
Solutions: 0.538145
Solutions: 0.597879
Solutions: 0.656059
Solutions: 0.070689
Solutions: 0.139867
Solutions: 0.207497
Solutions: 0.273561
Solutions: 0.338057
Solutions: 0.400995
Solutions: 0.462394
Solutions: 0.522284
Solutions: 0.580697
Solutions: 0.637675
Solutions: 0.068300
Solutions: 0.135238
Solutions: 0.200778
Solutions: 0.264901
Solutions: 0.327600
Solutions: 0.388879
Solutions: 0.448750
Solutions: 0.507236
Solutions: 0.564361
Solutions: 0.620158
Solutions: 0.191282
Solutions: 0.363882
Solutions: 0.518392
Solutions: 0.656968
Solutions: 0.782031
Solutions: 0.895767
Solutions: 1.000000
Solutions: 1.096209
Solutions: 1.185584
Solutions: 1.269088
Solutions: 0.175255
Solutions: 0.336180
Solutions: 0.482656
Solutions: 0.615847
Solutions: 0.737350
Solutions: 0.848758
Solutions: 0.951496
Solutions: 1.046776
Solutions: 1.135614
Solutions: 1.218851
Solutions: 0.161610
Solutions: 0.312041
Solutions: 0.450849
Solutions: 0.578590
Solutions: 0.696275
Solutions: 0.805033
Solutions: 0.905950
Solutions: 1.000000
Solutions: 1.088029
Solutions: 1.170762
Solutions: 0.149873
Solutions: 0.290888
Solutions: 0.422478
Solutions: 0.544834
Solutions: 0.658564
Solutions: 0.764446
Solutions: 0.863286
Solutions: 0.955851
Solutions: 1.042833
Solutions: 1.124844
Solutions: 0.139681
Solutions: 0.272244
Solutions: 0.397099
Solutions: 0.514228
Solutions: 0.623963
Solutions: 0.726824
Solutions: 0.823396
Solutions: 0.914269
Solutions: 1.000000
Solutions: 1.081097
Solutions: 0.130756
Solutions: 0.255718
Solutions: 0.374324
Solutions: 0.486437
Solutions: 0.592212
Solutions: 0.691977
Solutions: 0.786148
Solutions: 0.875169
Solutions: 0.959480
Solutions: 1.039496
Solutions: 0.122881
Solutions: 0.240991
Solutions: 0.353815
Solutions: 0.461158
Solutions: 0.563057
Solutions: 0.659709
Solutions: 0.751396
Solutions: 0.838448
Solutions: 0.921204
Solutions: 1.000000
Solutions: 0.115884
Solutions: 0.227798
Solutions: 0.335282
Solutions: 0.438113
Solutions: 0.536260
Solutions: 0.629822
Solutions: 0.718986
Solutions: 0.803989
Solutions: 0.885089
Solutions: 0.962551
Solutions: 0.109629
Solutions: 0.215923
Solutions: 0.318475
Solutions: 0.417058
Solutions: 0.511596
Solutions: 0.602127
Solutions: 0.688762
Solutions: 0.771669
Solutions: 0.851039
Solutions: 0.927080
Solutions: 0.104006
Solutions: 0.205185
Solutions: 0.303180
Solutions: 0.397773
Solutions: 0.488861
Solutions: 0.576440
Solutions: 0.660569
Solutions: 0.741360
Solutions: 0.818953
Solutions: 0.893507
Solutions: 0.098925
Solutions: 0.195434
Solutions: 0.289216
Solutions: 0.380065
Solutions: 0.467868
Solutions: 0.552591
Solutions: 0.634257
Solutions: 0.712935
Solutions: 0.788726
Solutions: 0.861746
Solutions: 0.094311
Solutions: 0.186544
Solutions: 0.276425
Solutions: 0.363766
Solutions: 0.448448
Solutions: 0.530421
Solutions: 0.609682
Solutions: 0.686269
Solutions: 0.760249
Solutions: 0.831708
Solutions: 0.090105
Solutions: 0.178408
Solutions: 0.264673
Solutions: 0.348726
Solutions: 0.430450
Solutions: 0.509785
Solutions: 0.586710
Solutions: 0.661240
Solutions: 0.733418
Solutions: 0.803303
Solutions: 0.086254
Solutions: 0.170938
Solutions: 0.253844
Solutions: 0.334814
Solutions: 0.413739
Solutions: 0.490549
Solutions: 0.565214
Solutions: 0.637733
Solutions: 0.708128
Solutions: 0.776440
Solutions: 0.082716
Solutions: 0.164056
Solutions: 0.243837
Solutions: 0.321917
Solutions: 0.398192
Solutions: 0.472592
Solutions: 0.545078
Solutions: 0.615638
Solutions: 0.684280
Solutions: 0.751029
Solutions: 0.079455
Solutions: 0.157697
Solutions: 0.234566
Solutions: 0.309934
Solutions: 0.383702
Solutions: 0.455804
Solutions: 0.526194
Solutions: 0.594853
Solutions: 0.661778
Solutions: 0.726983
Solutions: 0.076439
Solutions: 0.151804
Solutions: 0.225954
Solutions: 0.298774
Solutions: 0.370173
Solutions: 0.440084
Solutions: 0.508462
Solutions: 0.575282
Solutions: 0.640532
Solutions: 0.704218
Solutions: 0.073643
Solutions: 0.146330
Solutions: 0.217937
Solutions: 0.288361
Solutions: 0.357517
Solutions: 0.425343
Solutions: 0.491792
Solutions: 0.556835
Solutions: 0.620458
Solutions: 0.682656
Solutions: 0.071042
Solutions: 0.141231
Solutions: 0.210456
Solutions: 0.278624
Solutions: 0.345659
Solutions: 0.411499
Solutions: 0.476101
Solutions: 0.539432
Solutions: 0.601474
Solutions: 0.662219
Solutions: 0.068619
Solutions: 0.136471
Solutions: 0.203461
Solutions: 0.269503
Solutions: 0.334528
Solutions: 0.398479
Solutions: 0.461312
Solutions: 0.522995
Solutions: 0.583507
Solutions: 0.642836
Solutions: -4.406972 0.152237 -0.745264
Solutions: -4.376569 0.258947 -0.882378
Solutions: -4.345208 0.345208 -1.000000
Solutions: -4.312806 0.419157 -1.106351
Solutions: -4.279266 0.484664 -1.205398
Solutions: -4.244477 0.543924 -1.299447
Solutions: -4.208307 0.598328 -1.390021
Solutions: -4.170600 0.648818 -1.478218
Solutions: -4.131172 0.696070 -1.564899
Solutions: -4.089794 0.740587 -1.650793
Solutions: -4.339779 0.143373 -0.803594
Solutions: -4.307722 0.247118 -0.939396
Solutions: -4.274567 0.331888 -1.057322
Solutions: -4.240208 0.404958 -1.164750
Solutions: -4.204524 0.469899 -1.265374
Solutions: -4.167370 0.528776 -1.361406
Solutions: -4.128573 0.582911 -1.454339
Solutions: -4.087926 0.633211 -1.545285
Solutions: -4.045174 0.680326 -1.635152
Solutions: -4.000000 0.724745 -1.724745
Solutions: -4.270001 0.135321 -0.865320
Solutions: -4.236068 0.236068 -1.000000
Solutions: -4.200862 0.319267 -1.118405
Solutions: -4.164248 0.391382 -1.227134
Solutions: -4.126068 0.455695 -1.329627
Solutions: -4.086130 0.514137 -1.428007
Solutions: -4.044203 0.567962 -1.523758
Solutions: -4.000000 0.618034 -1.618034
Solutions: -3.953159 0.664981 -1.711823
Solutions: -3.903212 0.709275 -1.806063
Solutions: -4.197314 0.127996 -0.930682
Solutions: -4.161230 0.225749 -1.064518
Solutions: -4.123652 0.307314 -1.183662
Solutions: -4.084403 0.378411 -1.294009
Solutions: -4.043272 0.442040 -1.398768
Solutions: -4.000000 0.500000 -1.500000
Solutions: -3.954262 0.553473 -1.599211
Solutions: -3.905646 0.603284 -1.697638
Solutions: -3.853612 0.650034 -1.796422
Solutions: -3.797428 0.694177 -1.896749
Solutions: -4.121320 0.121320 -1.000000
Solutions: -4.082740 0.216111 -1.133371
Solutions: -4.042378 0.295998 -1.253619
Solutions: -4.000000 0.366025 -1.366025
Solutions: -3.955314 0.428921 -1.473607
Solutions: -3.907954 0.486356 -1.578402
Solutions: -3.857448 0.539441 -1.681993
Solutions: -3.803167 0.588958 -1.785790
Solutions: -3.744250 0.635482 -1.891232
Solutions: -3.679449 0.679449 -2.000000
Solutions: -4.041520 0.115223 -1.073703
Solutions: -4.000000 0.207107 -1.207107
Solutions: -3.956317 0.285289 -1.328972
Solutions: -3.910145 0.354203 -1.444058
Solutions: -3.861070 0.416324 -1.555254
Solutions: -3.808548 0.473195 -1.664646
Solutions: -3.751849 0.525857 -1.774007
Solutions: -3.689947 0.575049 -1.885102
Solutions: -3.621320 0.621320 -2.000000
Solutions: -3.543543 0.665089 -2.121546
Solutions: -3.957275 0.109643 -1.152368
Solutions: -3.912229 0.198691 -1.286462
Solutions: -3.864497 0.275155 -1.410658
Solutions: -3.813607 0.342923 -1.529317
Solutions: -3.758935 0.404232 -1.645297
Solutions: -3.699628 0.460505 -1.760877
Solutions: -3.634458 0.512713 -1.878254
Solutions: -3.561553 0.561553 -2.000000
Solutions: -3.477791 0.607546 -2.129755
Solutions: -3.377203 0.651093 -2.273891
Solutions: -3.867745 0.104525 -1.236780
Solutions: -3.818373 0.190821 -1.372447
Solutions: -3.765564 0.265564 -1.500000
Solutions: -3.708600 0.332163 -1.623563
Solutions: -3.646476 0.392630 -1.746155
Solutions: -3.577718 0.448275 -1.870556
Solutions: -3.500000 0.500000 -2.000000
Solutions: -3.409240 0.548462 -2.139222
Solutions: -3.296927 0.594154 -2.297227
Solutions: -3.137459 0.637459 -2.500000
Solutions: -3.771785 0.099819 -1.328034
Solutions: -3.716948 0.183455 -1.466507
Solutions: -3.657535 0.256488 -1.598953
Solutions: -3.592366 0.321900 -1.729533
Solutions: -3.519659 0.381502 -1.861843
Solutions: -3.436492 0.436492 -2.000000
Solutions: -3.337430 0.487709 -2.150279
Solutions: -3.209800 0.535770 -2.325969
Solutions: -3.000000 0.581139 -2.581139
Solutions: 0.624180
Solutions: -3.667766 0.095483 -1.427717
Solutions: -3.605742 0.176555 -1.570814
Solutions: -3.537278 0.247896 -1.710618
Solutions: -3.460208 0.312111 -1.851903
Solutions: -3.370829 0.370829 -2.000000
Solutions: -3.261738 0.425142 -2.163404
Solutions: -3.112900 0.475830 -2.362930
Solutions: 0.523467
Solutions: 0.568494
Solutions: 0.611254
Solutions: -3.553225 0.091479 -1.538254
Solutions: -3.481194 0.170086 -1.688892
Solutions: -3.399295 0.239759 -1.840464
Solutions: -3.302776 0.302776 -2.000000
Solutions: -3.181289 0.360594 -2.179305
Solutions: -3.000000 0.414214 -2.414214
Solutions: 0.464352
Solutions: 0.511547
Solutions: 0.556212
Solutions: 0.598675
Solutions: -3.424109 0.087772 -1.663664
Solutions: -3.336849 0.164016 -1.827167
Solutions: -3.232051 0.232051 -2.000000
Solutions: -3.094767 0.293871 -2.199104
Solutions: -2.850781 0.350781 -2.500000
Solutions: 0.403691
Solutions: 0.453264
Solutions: 0.500000
Solutions: 0.544288
Solutions: 0.586436
Solutions: -3.272804 0.084334 -1.811530
Solutions: -3.158312 0.158312 -2.000000
Solutions: -3.000000 0.224745 -2.224745
Solutions: 0.285375
Solutions: 0.341372
Solutions: 0.393561
Solutions: 0.442555
Solutions: 0.488817
Solutions: 0.532712
Solutions: 0.574531
Solutions: -3.081139 0.081139 -2.000000
Solutions: -2.892834 0.152949 -2.260115
Solutions: 0.217817
Solutions: 0.277269
Solutions: 0.332349
Solutions: 0.383810
Solutions: 0.432212
Solutions: 0.477988
Solutions: 0.521478
Solutions: 0.562956
Solutions: -2.762714 0.078163 -2.315449
Solutions: 0.147899
Solutions: 0.211243
Solutions: 0.269531
Solutions: 0.323697
Solutions: 0.374424
Solutions: 0.422226
Solutions: 0.467504
Solutions: 0.510576
Solutions: 0.551701
Solutions: 0.075385
Solutions: 0.143140
Solutions: 0.205001
Solutions: 0.262143
Solutions: 0.315399
Solutions: 0.365388
Solutions: 0.412583
Solutions: 0.457355
Solutions: 0.500000
Solutions: 0.540761
Solutions: 0.072788
Solutions: 0.138649
Solutions: 0.199071
Solutions: 0.255086
Solutions: 0.307438
Solutions: 0.356690
Solutions: 0.403273
Solutions: 0.447531
Solutions: 0.489740
Solutions: 0.530128
Solutions: 0.070356
Solutions: 0.134407
Solutions: 0.193434
Solutions: 0.248343
Solutions: 0.299800
Solutions: 0.348315
Solutions: 0.394283
Solutions: 0.438022
Solutions: 0.479788
Solutions: 0.519796
Solutions: 0.068074
Solutions: 0.130395
Solutions: 0.188071
Solutions: 0.241897
Solutions: 0.292470
Solutions: 0.340251
Solutions: 0.385603
Solutions: 0.428818
Solutions: 0.470136
Solutions: 0.509755
Solutions: 0.065928
Solutions: 0.126598
Solutions: 0.182965
Solutions: 0.235732
Solutions: 0.285433
Solutions: 0.332485
Solutions: 0.377220
Solutions: 0.419909
Solutions: 0.460774
Solutions: 0.500000
Solutions: -3.809244 0.155167 -0.845924
Solutions: -3.765564 0.265564 -1.000000
Solutions: -3.719426 0.355107 -1.135681
Solutions: -3.670424 0.431938 -1.261514
Solutions: -3.618034 0.500000 -1.381966
Solutions: -3.561553 0.561553 -1.500000
Solutions: -3.500000 0.618034 -1.618034
Solutions: -3.431938 0.670424 -1.738486
Solutions: -3.355107 0.719426 -1.864319
Solutions: -3.265564 0.765564 -2.000000
Solutions: -3.725908 0.145871 -0.919963
Solutions: -3.678514 0.253003 -1.074489
Solutions: -3.628062 0.340892 -1.212829
Solutions: -3.573971 0.416749 -1.342778
Solutions: -3.515446 0.484188 -1.468742
Solutions: -3.451365 0.545323 -1.593957
Solutions: -3.380050 0.601515 -1.721466
Solutions: -3.298775 0.653703 -1.854928
Solutions: -3.202562 0.702562 -2.000000
Solutions: -3.080197 0.748602 -2.168405
Solutions: -3.637459 0.137459 -1.000000
Solutions: -3.585515 0.241306 -1.155792
Solutions: -3.529660 0.327455 -1.297795
Solutions: -3.469002 0.402256 -1.433254
Solutions: -3.402256 0.469002 -1.566746
Solutions: -3.327455 0.529660 -1.702205
Solutions: -3.241306 0.585515 -1.844208
Solutions: -3.137459 0.637459 -2.000000
Solutions: -3.000000 0.686141 -2.186141
Solutions: -2.732051 0.732051 -2.500000
Solutions: -3.542814 0.129833 -1.087018
Solutions: -3.485139 0.230417 -1.245278
Solutions: -3.422260 0.314762 -1.392502
Solutions: -3.352709 0.388436 -1.535727
Solutions: -3.274183 0.454427 -1.680245
Solutions: -3.182684 0.514556 -1.831872
Solutions: -3.070027 0.570027 -2.000000
Solutions: -2.912738 0.621688 -2.208950
Solutions: 0.670159
Solutions: 0.715910
Solutions: -3.440450 0.122905 -1.182456
Solutions: -3.375268 0.220276 -1.345008
Solutions: -3.302776 0.302776 -1.500000
Solutions: -3.220276 0.375268 -1.654992
Solutions: -3.122905 0.440450 -1.817544
Solutions: -3.000000 0.500000 -2.000000
Solutions: -2.814907 0.555046 -2.240139
Solutions: 0.606387
Solutions: 0.654614
Solutions: 0.700177
Solutions: -3.328083 0.116597 -1.288514
Solutions: -3.252520 0.210829 -1.458309
Solutions: -3.165798 0.291459 -1.625661
Solutions: -3.061992 0.362724 -1.800733
Solutions: -2.927051 0.427051 -2.000000
Solutions: -2.697713 0.485980 -2.288267
Solutions: 0.540562
Solutions: 0.591549
Solutions: 0.639502
Solutions: 0.684851
Solutions: -3.202023 0.110839 -1.408815
Solutions: -3.110839 0.202023 -1.591185
Solutions: -3.000000 0.280776 -1.780776
Solutions: -2.850781 0.350781 -2.000000
Solutions: -2.500000 0.414214 -2.414214
Solutions: 0.472484
Solutions: 0.526567
Solutions: 0.577169
Solutions: 0.624819
Solutions: 0.669929
Solutions: -3.055520 0.105570 -1.550050
Solutions: -2.937038 0.193810 -1.756772
Solutions: -2.770691 0.270691 -2.000000
Solutions: 0.339412
Solutions: 0.401918
Solutions: 0.459497
Solutions: 0.513050
Solutions: 0.563237
Solutions: 0.610559
Solutions: 0.655405
Solutions: -2.873284 0.100736 -1.727452
Solutions: -2.686141 0.186141 -2.000000
Solutions: 0.261167
Solutions: 0.328589
Solutions: 0.390145
Solutions: 0.447005
Solutions: 0.500000
Solutions: 0.549747
Solutions: 0.596715
Solutions: 0.641275
Solutions: -2.596291 0.096291 -2.000000
Solutions: 0.178974
Solutions: 0.252170
Solutions: 0.318289
Solutions: 0.378875
Solutions: 0.434992
Solutions: 0.487405
Solutions: 0.536687
Solutions: 0.583281
Solutions: 0.627534
Solutions: 0.092194
Solutions: 0.172269
Solutions: 0.243669
Solutions: 0.308483
Solutions: 0.368087
Solutions: 0.423442
Solutions: 0.475253
Solutions: 0.524050
Solutions: 0.570248
Solutions: 0.614175
Solutions: 0.088407
Solutions: 0.165989
Solutions: 0.235632
Solutions: 0.299148
Solutions: 0.357761
Solutions: 0.412340
Solutions: 0.463530
Solutions: 0.511825
Solutions: 0.557609
Solutions: 0.601193
Solutions: 0.084900
Solutions: 0.160100
Solutions: 0.228028
Solutions: 0.290258
Solutions: 0.347876
Solutions: 0.401668
Solutions: 0.452225
Solutions: 0.500000
Solutions: 0.545355
Solutions: 0.588579
Solutions: 0.081645
Solutions: 0.154572
Solutions: 0.220832
Solutions: 0.281791
Solutions: 0.338415
Solutions: 0.391412
Solutions: 0.441322
Solutions: 0.488565
Solutions: 0.533476
Solutions: 0.576327
Solutions: 0.078617
Solutions: 0.149376
Solutions: 0.214015
Solutions: 0.273722
Solutions: 0.329356
Solutions: 0.381554
Solutions: 0.430810
Solutions: 0.477509
Solutions: 0.521964
Solutions: 0.564429
Solutions: 0.075794
Solutions: 0.144486
Solutions: 0.207553
Solutions: 0.266031
Solutions: 0.320681
Solutions: 0.372079
Solutions: 0.420673
Solutions: 0.466820
Solutions: 0.510809
Solutions: 0.552876
Solutions: 0.073158
Solutions: 0.139879
Solutions: 0.201424
Solutions: 0.258697
Solutions: 0.312373
Solutions: 0.362971
Solutions: 0.410900
Solutions: 0.456487
Solutions: 0.500000
Solutions: 0.541661
Solutions: 0.070690
Solutions: 0.135533
Solutions: 0.195606
Solutions: 0.251699
Solutions: 0.304413
Solutions: 0.354215
Solutions: 0.401476
Solutions: 0.446498
Solutions: 0.489529
Solutions: 0.530774
Solutions: 0.068377
Solutions: 0.131428
Solutions: 0.190078
Solutions: 0.245019
Solutions: 0.296785
Solutions: 0.345795
Solutions: 0.392389
Solutions: 0.436842
Solutions: 0.479384
Solutions: 0.520207
Solutions: 0.066205
Solutions: 0.127547
Solutions: 0.184823
Solutions: 0.238640
Solutions: 0.289472
Solutions: 0.337698
Solutions: 0.383625
Solutions: 0.427508
Solutions: 0.469557
Solutions: 0.509952
Solutions: -3.158312 0.158312 -1.000000
Solutions: -3.084334 0.272804 -1.188470
Solutions: -3.000000 0.366025 -1.366025
Solutions: -2.900221 0.446093 -1.545872
Solutions: -2.773753 0.517021 -1.743268
Solutions: -2.581139 0.581139 -2.000000
Solutions: 0.639939
Solutions: 0.694442
Solutions: 0.745386
Solutions: 0.793319
Solutions: -3.041936 0.148535 -1.106599
Solutions: -2.954758 0.259408 -1.304650
Solutions: -2.850781 0.350781 -1.500000
Solutions: -2.716832 0.429762 -1.712929
Solutions: -2.500000 0.500000 -2.000000
Solutions: 0.563660
Solutions: 0.622149
Solutions: 0.676439
Solutions: 0.727236
Solutions: 0.775071
Solutions: -2.910045 0.139726 -1.229681
Solutions: -2.801938 0.246980 -1.445042
Solutions: -2.660442 0.336412 -1.675970
Solutions: -2.414214 0.414214 -2.000000
Solutions: 0.483683
Solutions: 0.546818
Solutions: 0.604939
Solutions: 0.658967
Solutions: 0.709577
Solutions: 0.757279
Solutions: -2.753951 0.131771 -1.377820
Solutions: -2.605092 0.235448 -1.630356
Solutions: -2.322876 0.322876 -2.000000
Solutions: 0.399423
Solutions: 0.468052
Solutions: 0.530603
Solutions: 0.588303
Solutions: 0.642024
Solutions: 0.692408
Solutions: 0.739942
Solutions: -2.551388 0.124570 -1.573183
Solutions: -2.224745 0.224745 -2.000000
Solutions: 0.310129
Solutions: 0.385361
Solutions: 0.453091
Solutions: 0.515001
Solutions: 0.572233
Solutions: 0.625606
Solutions: 0.675726
Solutions: 0.723060
Solutions: -2.118034 0.118034 -2.000000
Solutions: 0.214806
Solutions: 0.298128
Solutions: 0.371998
Solutions: 0.438778
Solutions: 0.500000
Solutions: 0.556720
Solutions: 0.609704
Solutions: 0.659526
Solutions: 0.706630
Solutions: 0.112085
Solutions: 0.205569
Solutions: 0.286829
Solutions: 0.359304
Solutions: 0.425092
Solutions: 0.485584
Solutions: 0.541753
Solutions: 0.594313
Solutions: 0.643804
Solutions: 0.690647
Solutions: 0.106655
Solutions: 0.196978
Solutions: 0.276190
Solutions: 0.347248
Solutions: 0.412011
Solutions: 0.471737
Solutions: 0.527319
Solutions: 0.579423
Solutions: 0.628554
Solutions: 0.675109
Solutions: 0.101686
Solutions: 0.188978
Solutions: 0.266169
Solutions: 0.335798
Solutions: 0.399511
Solutions: 0.458440
Solutions: 0.513406
Solutions: 0.565024
Solutions: 0.613767
Solutions: 0.660009
Solutions: 0.097126
Solutions: 0.181520
Solutions: 0.256726
Solutions: 0.324925
Solutions: 0.387568
Solutions: 0.445677
Solutions: 0.500000
Solutions: 0.551105
Solutions: 0.599435
Solutions: 0.645342
Solutions: 0.092931
Solutions: 0.174559
Solutions: 0.247823
Solutions: 0.314596
Solutions: 0.376159
Solutions: 0.433428
Solutions: 0.487086
Solutions: 0.537656
Solutions: 0.585551
Solutions: 0.631099
Solutions: 0.089060
Solutions: 0.168054
Solutions: 0.239425
Solutions: 0.304784
Solutions: 0.365259
Solutions: 0.421674
Solutions: 0.474648
Solutions: 0.524664
Solutions: 0.572103
Solutions: 0.617274
Solutions: 0.085481
Solutions: 0.161967
Solutions: 0.231497
Solutions: 0.295459
Solutions: 0.354846
Solutions: 0.410396
Solutions: 0.462672
Solutions: 0.512116
Solutions: 0.559082
Solutions: 0.603859
Solutions: 0.082164
Solutions: 0.156263
Solutions: 0.224007
Solutions: 0.286594
Solutions: 0.344897
Solutions: 0.399576
Solutions: 0.451142
Solutions: 0.500000
Solutions: 0.546478
Solutions: 0.590844
Solutions: 0.079082
Solutions: 0.150911
Solutions: 0.216927
Solutions: 0.278163
Solutions: 0.335389
Solutions: 0.389194
Solutions: 0.440041
Solutions: 0.488302
Solutions: 0.534279
Solutions: 0.578220
Solutions: 0.076212
Solutions: 0.145883
Solutions: 0.210228
Solutions: 0.270141
Solutions: 0.326300
Solutions: 0.379231
Solutions: 0.429355
Solutions: 0.477010
Solutions: 0.522474
Solutions: 0.565979
Solutions: 0.073534
Solutions: 0.141153
Solutions: 0.203884
Solutions: 0.262504
Solutions: 0.317609
Solutions: 0.369670
Solutions: 0.419067
Solutions: 0.466109
Solutions: 0.511051
Solutions: 0.554110
Solutions: 0.071031
Solutions: 0.136697
Solutions: 0.197872
Solutions: 0.255230
Solutions: 0.309297
Solutions: 0.360493
Solutions: 0.409162
Solutions: 0.455586
Solutions: 0.500000
Solutions: 0.542603
Solutions: 0.068686
Solutions: 0.132494
Solutions: 0.192170
Solutions: 0.248298
Solutions: 0.301343
Solutions: 0.351683
Solutions: 0.399625
Solutions: 0.445428
Solutions: 0.489308
Solutions: 0.531449
Solutions: 0.066486
Solutions: 0.128525
Solutions: 0.186755
Solutions: 0.241687
Solutions: 0.293731
Solutions: 0.343222
Solutions: 0.390442
Solutions: 0.435623
Solutions: 0.478965
Solutions: 0.520637
Solutions: -2.340665 0.161702 -1.321037
Solutions: -2.000000 0.280776 -1.780776
Solutions: 0.378161
Solutions: 0.461896
Solutions: 0.536067
Solutions: 0.603078
Solutions: 0.664485
Solutions: 0.721357
Solutions: 0.774468
Solutions: 0.824399
Solutions: -2.000000 0.151388 -1.651388
Solutions: 0.266421
Solutions: 0.361720
Solutions: 0.444232
Solutions: 0.517634
Solutions: 0.584143
Solutions: 0.645215
Solutions: 0.701862
Solutions: 0.754825
Solutions: 0.804661
Solutions: 0.142139
Solutions: 0.253156
Solutions: 0.346272
Solutions: 0.427458
Solutions: 0.500000
Solutions: 0.565928
Solutions: 0.626598
Solutions: 0.682965
Solutions: 0.735732
Solutions: 0.785433
Solutions: 0.133823
Solutions: 0.240896
Solutions: 0.331767
Solutions: 0.411542
Solutions: 0.483145
Solutions: 0.548422
Solutions: 0.608629
Solutions: 0.664662
Solutions: 0.717187
Solutions: 0.766713
Solutions: 0.126324
Solutions: 0.229560
Solutions: 0.318151
Solutions: 0.396451
Solutions: 0.467046
Solutions: 0.531609
Solutions: 0.591298
Solutions: 0.646949
Solutions: 0.699189
Solutions: 0.748502
Solutions: 0.119541
Solutions: 0.219071
Solutions: 0.305371
Solutions: 0.382149
Solutions: 0.451680
Solutions: 0.515475
Solutions: 0.574595
Solutions: 0.629818
Solutions: 0.681733
Solutions: 0.730796
Solutions: 0.113386
Solutions: 0.209355
Solutions: 0.293376
Solutions: 0.368598
Solutions: 0.437020
Solutions: 0.500000
Solutions: 0.558507
Solutions: 0.613261
Solutions: 0.664813
Solutions: 0.713593
Solutions: 0.107785
Solutions: 0.200347
Solutions: 0.282115
Solutions: 0.355762
Solutions: 0.423040
Solutions: 0.485165
Solutions: 0.543020
Solutions: 0.597268
Solutions: 0.648422
Solutions: 0.696888
Solutions: 0.102672
Solutions: 0.191983
Solutions: 0.271537
Solutions: 0.343603
Solutions: 0.409712
Solutions: 0.470949
Solutions: 0.528117
Solutions: 0.581826
Solutions: 0.632551
Solutions: 0.680673
Solutions: 0.097990
Solutions: 0.184208
Solutions: 0.261597
Solutions: 0.332084
Solutions: 0.397006
Solutions: 0.457330
Solutions: 0.513783
Solutions: 0.566923
Solutions: 0.617191
Solutions: 0.664942
Solutions: 0.093691
Solutions: 0.176969
Solutions: 0.252249
Solutions: 0.321169
Solutions: 0.384895
Solutions: 0.444287
Solutions: 0.500000
Solutions: 0.552546
Solutions: 0.602332
Solutions: 0.649688
Solutions: 0.089733
Solutions: 0.170220
Solutions: 0.243453
Solutions: 0.310825
Solutions: 0.373351
Solutions: 0.431796
Solutions: 0.486750
Solutions: 0.538680
Solutions: 0.587961
Solutions: 0.634900
Solutions: 0.086078
Solutions: 0.163919
Solutions: 0.235169
Solutions: 0.301016
Solutions: 0.362345
Solutions: 0.419834
Solutions: 0.474014
Solutions: 0.525311
Solutions: 0.574068
Solutions: 0.620570
Solutions: 0.082696
Solutions: 0.158026
Solutions: 0.227360
Solutions: 0.291712
Solutions: 0.351851
Solutions: 0.408380
Solutions: 0.461775
Solutions: 0.512423
Solutions: 0.560639
Solutions: 0.606687
